email,firstname,lastname,company,phone,website,city,state,jobtitle,lifecyclestage,hs_lead_status,hs_lead_source,hubspot_owner,priority,industry,franchise_brand,franchise_type,target_service,brand_domain,contact_name,role_type,email_type,source,source_url,accessed,region_priority,mx_status,notes
store3548@theupsstore.com,,,"The UPS Store Palmer, AK",(907) 746-6245,https://locations.theupsstore.com/ak/palmer/1150-s-colony-way,Palmer,AK,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/ak/palmer/1150-s-colony-way,2026-09-01,AK,mx_ok,First-party location email from the official UPS Store locator.
store2752@theupsstore.com,,,"The UPS Store Soldotna, AK",(907) 262-8774,https://locations.theupsstore.com/ak/soldotna/35555-kenai-spur-hwy,Soldotna,AK,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/ak/soldotna/35555-kenai-spur-hwy,2026-09-01,AK,mx_ok,First-party location email from the official UPS Store locator.
store2050@theupsstore.com,,,"The UPS Store Wasilla, AK",(907) 376-6245,https://locations.theupsstore.com/ak/wasilla/2521-e-mountain-village-dr,Wasilla,AK,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/ak/wasilla/2521-e-mountain-village-dr,2026-09-01,AK,mx_ok,First-party location email from the official UPS Store locator.
store4347@theupsstore.com,,,"The UPS Store Wasilla, AK",(907) 373-6245,https://locations.theupsstore.com/ak/wasilla/7362-w-parks-hwy,Wasilla,AK,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/ak/wasilla/7362-w-parks-hwy,2026-09-01,AK,mx_ok,First-party location email from the official UPS Store locator.
store3330@theupsstore.com,,,"The UPS Store Anniston, AL",(256) 835-8884,https://locations.theupsstore.com/al/anniston/1414-golden-springs-rd,Anniston,AL,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/al/anniston/1414-golden-springs-rd,2026-09-01,AL,mx_ok,First-party location email from the official UPS Store locator.
store7250@theupsstore.com,,,"The UPS Store Athens, AL",(256) 444-4044,https://locations.theupsstore.com/al/athens/1260-us-hwy-72-e,Athens,AL,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/al/athens/1260-us-hwy-72-e,2026-09-01,AL,mx_ok,First-party location email from the official UPS Store locator.
store4222@theupsstore.com,,,"The UPS Store Auburn, AL",(334) 466-0555,https://locations.theupsstore.com/al/auburn/1550-opelika-rd,Auburn,AL,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/al/auburn/1550-opelika-rd,2026-09-01,AL,mx_ok,First-party location email from the official UPS Store locator.
store7748@theupsstore.com,,,"The UPS Store Auburn, AL",(334) 521-0348,https://locations.theupsstore.com/al/auburn/100-n-gay-st,Auburn,AL,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/al/auburn/100-n-gay-st,2026-09-01,AL,mx_ok,First-party location email from the official UPS Store locator.
store5790@theupsstore.com,,,"The UPS Store Bessemer, AL",(205) 230-0088,https://locations.theupsstore.com/al/bessemer/3985-parkwood-road,Bessemer,AL,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/al/bessemer/3985-parkwood-road,2026-09-01,AL,mx_ok,First-party location email from the official UPS Store locator.
store0255@theupsstore.com,,,"The UPS Store Birmingham, AL",(205) 991-9999,https://locations.theupsstore.com/al/birmingham/130-inverness-plaza,Birmingham,AL,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/al/birmingham/130-inverness-plaza,2026-09-01,AL,mx_ok,First-party location email from the official UPS Store locator.
store3213@theupsstore.com,,,"The UPS Store Birmingham, AL",(205) 870-7797,https://locations.theupsstore.com/al/birmingham/217-country-club-park,Birmingham,AL,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/al/birmingham/217-country-club-park,2026-09-01,AL,mx_ok,First-party location email from the official UPS Store locator.
store3596@theupsstore.com,,,"The UPS Store Birmingham, AL",(205) 403-2881,https://locations.theupsstore.com/al/birmingham/9340-helena-rd,Birmingham,AL,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/al/birmingham/9340-helena-rd,2026-09-01,AL,mx_ok,First-party location email from the official UPS Store locator.
store3677@theupsstore.com,,,"The UPS Store Birmingham, AL",(205) 945-8200,https://locations.theupsstore.com/al/birmingham/429-green-springs-hwy,Birmingham,AL,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/al/birmingham/429-green-springs-hwy,2026-09-01,AL,mx_ok,First-party location email from the official UPS Store locator.
store4088@theupsstore.com,,,"The UPS Store Birmingham, AL",(205) 918-1600,https://locations.theupsstore.com/al/birmingham/1116-20th-street-south,Birmingham,AL,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/al/birmingham/1116-20th-street-south,2026-09-01,AL,mx_ok,First-party location email from the official UPS Store locator.
store4648@theupsstore.com,,,"The UPS Store Birmingham, AL",(205) 408-9399,https://locations.theupsstore.com/al/birmingham/200-doug-baker-blvd,Birmingham,AL,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/al/birmingham/200-doug-baker-blvd,2026-09-01,AL,mx_ok,First-party location email from the official UPS Store locator.
store6068@theupsstore.com,,,"The UPS Store Calera, AL",(205) 668-4822,https://locations.theupsstore.com/al/calera/136-marketplace-circle,Calera,AL,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/al/calera/136-marketplace-circle,2026-09-01,AL,mx_ok,First-party location email from the official UPS Store locator.
store7062@theupsstore.com,,,"The UPS Store Chelsea, AL",(205) 677-2160,https://locations.theupsstore.com/al/chelsea/16700-hwy-280-east,Chelsea,AL,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/al/chelsea/16700-hwy-280-east,2026-09-01,AL,mx_ok,First-party location email from the official UPS Store locator.
store6487@theupsstore.com,,,"The UPS Store Clanton, AL",(205) 755-6400,https://locations.theupsstore.com/al/clanton/703-logan-rd,Clanton,AL,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/al/clanton/703-logan-rd,2026-09-01,AL,mx_ok,First-party location email from the official UPS Store locator.
store3136@theupsstore.com,,,"The UPS Store Cullman, AL",(256) 737-9079,https://locations.theupsstore.com/al/cullman/1236-cullman-shopping-center-nw,Cullman,AL,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/al/cullman/1236-cullman-shopping-center-nw,2026-09-01,AL,mx_ok,First-party location email from the official UPS Store locator.
store2971@theupsstore.com,,,"The UPS Store Daphne, AL",(251) 626-9600,https://locations.theupsstore.com/al/daphne/2200-hwy-98,Daphne,AL,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/al/daphne/2200-hwy-98,2026-09-01,AL,mx_ok,First-party location email from the official UPS Store locator.
store3997@theupsstore.com,,,"The UPS Store Daphne, AL",(251) 626-3588,https://locations.theupsstore.com/al/daphne/6845-hwy-90-e,Daphne,AL,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/al/daphne/6845-hwy-90-e,2026-09-01,AL,mx_ok,First-party location email from the official UPS Store locator.
store6749@theupsstore.com,,,"The UPS Store Decatur, AL",(256) 566-6161,https://locations.theupsstore.com/al/decatur/1605-beltline-rd-sw,Decatur,AL,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/al/decatur/1605-beltline-rd-sw,2026-09-01,AL,mx_ok,First-party location email from the official UPS Store locator.
store5416@theupsstore.com,,,"The UPS Store Dothan, AL",(334) 671-0881,https://locations.theupsstore.com/al/dothan/2932-ross-clark-circle,Dothan,AL,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/al/dothan/2932-ross-clark-circle,2026-09-01,AL,mx_ok,First-party location email from the official UPS Store locator.
store7025@theupsstore.com,,,"The UPS Store Dothan, AL",(334) 305-0311,https://locations.theupsstore.com/al/dothan/104-apple-ave,Dothan,AL,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/al/dothan/104-apple-ave,2026-09-01,AL,mx_ok,First-party location email from the official UPS Store locator.
store6732@theupsstore.com,,,"The UPS Store Enterprise, AL",(334) 417-0051,https://locations.theupsstore.com/al/enterprise/1109-boll-weevil-cir,Enterprise,AL,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/al/enterprise/1109-boll-weevil-cir,2026-09-01,AL,mx_ok,First-party location email from the official UPS Store locator.
store1918@theupsstore.com,,,"The UPS Store Fairhope, AL",(251) 928-6245,https://locations.theupsstore.com/al/fairhope/82-plantation-pointe-rd,Fairhope,AL,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/al/fairhope/82-plantation-pointe-rd,2026-09-01,AL,mx_ok,First-party location email from the official UPS Store locator.
store6145@theupsstore.com,,,"The UPS Store Florence, AL",(256) 766-9843,https://locations.theupsstore.com/al/florence/139-cox-creek-pkwy-s,Florence,AL,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/al/florence/139-cox-creek-pkwy-s,2026-09-01,AL,mx_ok,First-party location email from the official UPS Store locator.
store6183@theupsstore.com,,,"The UPS Store Fort Payne, AL",(256) 845-4100,https://locations.theupsstore.com/al/fort-payne/1825-glenn-blvd-sw,Fort Payne,AL,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/al/fort-payne/1825-glenn-blvd-sw,2026-09-01,AL,mx_ok,First-party location email from the official UPS Store locator.
store7036@theupsstore.com,,,"The UPS Store Gadsden, AL",(256) 467-3681,https://locations.theupsstore.com/al/gadsden/430-george-wallace-dr,Gadsden,AL,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/al/gadsden/430-george-wallace-dr,2026-09-01,AL,mx_ok,First-party location email from the official UPS Store locator.
store6486@theupsstore.com,,,"The UPS Store Gardendale, AL",(205) 631-8878,https://locations.theupsstore.com/al/gardendale/1034-main-st,Gardendale,AL,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/al/gardendale/1034-main-st,2026-09-01,AL,mx_ok,First-party location email from the official UPS Store locator.
store1708@theupsstore.com,,,"The UPS Store Gulf Shores, AL",(251) 968-4877,https://locations.theupsstore.com/al/gulf-shores/1545-gulf-shores-pkwy,Gulf Shores,AL,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/al/gulf-shores/1545-gulf-shores-pkwy,2026-09-01,AL,mx_ok,First-party location email from the official UPS Store locator.
store7983@theupsstore.com,,,"The UPS Store Guntersville, AL",(256) 960-5018,https://locations.theupsstore.com/al/guntersville/617-blount-ave,Guntersville,AL,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/al/guntersville/617-blount-ave,2026-09-01,AL,mx_ok,First-party location email from the official UPS Store locator.
store6853@theupsstore.com,,,"The UPS Store Hartselle, AL",(256) 754-5142,https://locations.theupsstore.com/al/hartselle/701-hwy-31-south,Hartselle,AL,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/al/hartselle/701-hwy-31-south,2026-09-01,AL,mx_ok,First-party location email from the official UPS Store locator.
store7571@theupsstore.com,,,"The UPS Store Hazel Green, AL",(938) 234-3107,https://locations.theupsstore.com/al/hazel-green/14731-hwy-231-431-n,Hazel Green,AL,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/al/hazel-green/14731-hwy-231-431-n,2026-09-01,AL,mx_ok,First-party location email from the official UPS Store locator.
store0924@theupsstore.com,,,"The UPS Store Hoover, AL",(205) 823-8899,https://locations.theupsstore.com/al/hoover/1678-montgomery-hwy,Hoover,AL,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/al/hoover/1678-montgomery-hwy,2026-09-01,AL,mx_ok,First-party location email from the official UPS Store locator.
store2389@theupsstore.com,,,"The UPS Store Hoover, AL",(205) 980-8180,https://locations.theupsstore.com/al/hoover/5184-caldwell-mill-rd,Hoover,AL,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/al/hoover/5184-caldwell-mill-rd,2026-09-01,AL,mx_ok,First-party location email from the official UPS Store locator.
store2433@theupsstore.com,,,"The UPS Store Huntsville, AL",(256) 880-8770,https://locations.theupsstore.com/al/huntsville/4800-whitesburg-dr,Huntsville,AL,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/al/huntsville/4800-whitesburg-dr,2026-09-01,AL,mx_ok,First-party location email from the official UPS Store locator.
store4355@theupsstore.com,,,"The UPS Store Huntsville, AL",(256) 971-1913,https://locations.theupsstore.com/al/huntsville/6275-university-dr-nw,Huntsville,AL,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/al/huntsville/6275-university-dr-nw,2026-09-01,AL,mx_ok,First-party location email from the official UPS Store locator.
store7156@theupsstore.com,,,"The UPS Store Huntsville, AL",(256) 804-0311,https://locations.theupsstore.com/al/huntsville/4701-meridian-st,Huntsville,AL,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/al/huntsville/4701-meridian-st,2026-09-01,AL,mx_ok,First-party location email from the official UPS Store locator.
store7280@theupsstore.com,,,"The UPS Store Huntsville, AL",(256) 808-3174,https://locations.theupsstore.com/al/huntsville/300-pelham-ave-sw,Huntsville,AL,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/al/huntsville/300-pelham-ave-sw,2026-09-01,AL,mx_ok,First-party location email from the official UPS Store locator.
store7663@theupsstore.com,,,"The UPS Store Huntsville, AL",(256) 804-6040,https://locations.theupsstore.com/al/huntsville/11310-memorial-pkwy-sw,Huntsville,AL,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/al/huntsville/11310-memorial-pkwy-sw,2026-09-01,AL,mx_ok,First-party location email from the official UPS Store locator.
store7895@theupsstore.com,,,"The UPS Store Huntsville, AL",(256) 489-0022,https://locations.theupsstore.com/al/huntsville/3220-acton-dr,Huntsville,AL,Franchise location,Lead,New,Franchise Outreach,Dillon Mohr,A,Shipping and postal,The UPS Store,Shipping / print / mailbox,Website / SEO / GBP / HubSpot,theupsstore.com,,Franchise location,location_mailbox,Verified 2026-09-01 first-party UPS Store locator,https://locations.theupsstore.com/al/huntsville/3220-acton-dr,2026-09-01,AL,mx_ok,First-party location email from the official UPS Store locator.
